SalePrice,OverallQual,GrLivArea,GarageCars,TotalBsmtSF,FullBath,YearBuilt,YearRemodAdd,MasVnrArea,Fireplaces,MSZoning,Neighborhood,Condition2,MasVnrType,ExterQual,BsmtQual,CentralAir,Electrical,KitchenQual,SaleType
150500,5,1040,2,1040,2,1977,2008,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
139000,6,1824,0,912,2,1971,1971,0.0,0,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
169000,6,2447,1,804,2,1919,1990,0.0,1,RL,SWISU,Norm,None,TA,TA,Y,SBrkr,Gd,WD
132500,6,1412,1,780,1,1939,1950,0.0,1,RM,BrkSide,Norm,None,TA,TA,Y,FuseF,TA,WD
278000,8,1659,2,1501,2,2000,2000,0.0,1,RL,StoneBr,Norm,None,Gd,Gd,Y,SBrkr,Ex,WD
180500,5,1152,2,1152,1,1964,1964,86.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
119500,5,1302,1,630,2,1972,1972,268.0,0,RM,BrDale,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
107500,5,2372,1,994,2,1892,1965,0.0,0,RM,OldTown,Norm,None,TA,TA,N,SBrkr,TA,WD
162900,7,1664,2,832,2,1976,1976,0.0,1,RL,NWAmes,Norm,None,TA,Gd,Y,SBrkr,TA,WD
115000,5,864,2,864,1,1955,1990,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
138500,5,1052,1,1052,1,1968,1968,168.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
155000,5,1128,2,1120,2,1963,1963,148.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
140000,6,1072,2,547,2,2005,2006,82.0,0,RM,Edwards,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,New
154000,5,1246,1,1246,1,1959,1994,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,Gd,WD
225000,7,1983,2,978,2,1999,1999,344.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
177500,6,1494,1,771,1,1942,1950,0.0,2,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,Gd,WD
232000,7,1616,3,1616,2,2005,2005,228.0,0,RL,Somerst,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
130000,7,1708,2,976,2,2004,2004,117.0,0,RM,Edwards,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
325000,9,1652,2,1652,2,2006,2007,300.0,2,RL,NridgHt,Norm,Stone,Gd,Ex,Y,SBrkr,Ex,WD
202500,7,1368,2,1368,2,2005,2006,94.0,1,RL,NridgHt,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,New
138000,5,990,2,990,1,1994,1995,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,TA,WD
147000,5,1122,2,924,1,1948,2005,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,SBrkr,Gd,WD
179200,6,1294,2,1278,2,1991,1991,88.0,0,RL,SawyerW,Norm,BrkFace,TA,Gd,Y,SBrkr,Gd,WD
335000,7,1902,2,1902,2,1959,2002,0.0,2,RL,Crawfor,Norm,None,Gd,Gd,Y,SBrkr,Ex,WD
203000,7,1274,2,1274,2,2005,2007,80.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,New
333168,9,2599,3,1393,2,1999,1999,165.0,1,RL,NoRidge,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
119000,4,948,1,948,1,1954,1954,0.0,1,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
206900,6,2112,2,952,2,1969,1969,0.0,2,RL,NAmes,Norm,None,TA,Fa,Y,SBrkr,TA,WD
295493,8,1630,3,1622,2,2008,2008,270.0,1,RL,CollgCr,Norm,Stone,Gd,Ex,Y,SBrkr,Ex,WD
208900,7,1352,2,1352,2,2006,2007,0.0,1,FV,Somerst,Norm,None,Gd,Ex,Y,SBrkr,Gd,New
275000,8,1787,3,1753,2,2001,2002,178.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
111000,4,948,1,864,1,1954,1954,132.0,0,RL,Edwards,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
156500,6,1478,2,1478,1,1957,1957,0.0,2,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
190000,7,1923,2,750,2,1992,1992,0.0,1,RL,NoRidge,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
82500,4,708,0,420,1,1940,1950,0.0,0,RL,BrkSide,Norm,None,Fa,TA,Y,SBrkr,Fa,WD
55000,4,796,0,796,1,1922,1950,0.0,0,RM,IDOTRR,Norm,None,TA,TA,N,SBrkr,TA,WD
79000,3,774,0,544,1,1931,2006,0.0,0,RH,Edwards,Norm,None,TA,TA,Y,SBrkr,Gd,WD
130500,5,816,1,816,1,1982,2008,0.0,1,RL,Mitchel,Norm,None,Gd,TA,Y,SBrkr,Gd,WD
176500,7,1632,2,935,2,1998,1998,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
132500,5,954,2,911,1,1976,1976,0.0,0,RL,CollgCr,Norm,None,TA,TA,Y,SBrkr,TA,WD
100000,4,816,1,816,1,1938,1958,0.0,1,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
125500,5,1360,1,803,1,1938,1995,0.0,0,RM,IDOTRR,Norm,None,TA,TA,Y,SBrkr,Gd,WD
125000,5,1365,2,765,1,1970,1970,312.0,0,RM,BrDale,Norm,None,TA,TA,Y,SBrkr,TA,WD
52500,4,693,0,693,1,1941,1950,0.0,0,RM,OldTown,Norm,None,TA,TA,N,FuseA,Fa,WD
200000,7,1861,2,916,2,2002,2002,0.0,0,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
128500,5,864,1,864,1,1972,1972,0.0,0,RL,CollgCr,Norm,None,TA,TA,Y,SBrkr,TA,WD
155000,6,1114,2,1114,1,2003,2004,0.0,0,RL,SawyerW,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
228500,8,2169,2,1284,2,2002,2002,149.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
177000,6,1913,2,896,1,1928,1950,0.0,1,RL,Crawfor,Norm,None,TA,TA,Y,SBrkr,TA,WD
155835,7,1456,2,728,2,2006,2006,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
108500,4,960,1,960,1,1920,1950,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,FuseA,Fa,WD
262500,7,2156,2,1568,2,1968,2003,0.0,1,RL,NWAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
283463,8,1776,3,1732,2,2006,2007,100.0,1,RL,Timber,Norm,Stone,Gd,Ex,Y,SBrkr,Gd,New
215000,7,1494,2,1482,2,1998,1998,0.0,1,RL,SawyerW,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
171000,6,1716,2,858,1,1962,1962,318.0,1,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
134900,6,1176,2,698,1,1937,2000,0.0,0,RM,BrkSide,Norm,None,Gd,TA,Y,SBrkr,TA,WD
235000,7,1865,3,992,2,2000,2000,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
170000,7,1920,2,570,3,1968,1992,143.0,1,RL,NWAmes,Norm,BrkFace,TA,TA,Y,SBrkr,Gd,WD
110000,5,892,1,864,1,1966,1966,65.0,0,RL,NAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
149900,5,1078,2,1078,1,1971,2008,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
177500,6,1573,2,756,2,2000,2000,216.0,0,FV,Somerst,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
189000,5,2601,2,612,3,1921,1998,0.0,0,RL,SWISU,Norm,None,TA,TA,Y,SBrkr,TA,WD
260000,7,1530,2,1530,2,2005,2005,16.0,1,RL,StoneBr,Norm,Stone,Gd,Ex,Y,SBrkr,Gd,WD
104900,4,1738,1,715,2,1920,2007,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
156932,6,1412,2,616,2,2006,2007,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,Gd,New
144152,7,1200,2,600,2,2005,2005,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
216000,7,1674,2,814,2,2000,2000,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
193000,7,1790,2,873,2,1999,1999,158.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
127000,5,1475,1,757,2,1977,1977,0.0,1,RM,MeadowV,Norm,None,TA,TA,Y,SBrkr,TA,WD
144000,6,848,2,848,1,2003,2004,170.0,0,RM,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
232000,8,1668,2,1657,2,2003,2003,171.0,1,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
105000,4,1374,1,840,1,1920,1950,0.0,0,RL,OldTown,Norm,None,Fa,TA,Y,SBrkr,TA,WD
165500,6,1661,1,992,1,1955,1996,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,Gd,WD
274300,7,2097,2,1108,2,1998,1998,0.0,1,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,Gd,WD
250000,7,1958,3,1026,2,2005,2005,0.0,1,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
239000,8,1571,3,1571,2,2007,2007,80.0,1,RL,Timber,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,New
91000,6,790,1,768,1,1930,1950,0.0,0,RL,SWISU,Norm,None,TA,Gd,N,SBrkr,TA,WD
117000,5,1604,2,984,2,1941,1960,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
167500,5,1394,2,384,2,2006,2007,0.0,0,RL,Timber,Norm,None,TA,Gd,Y,None,Gd,WD
58500,3,864,1,864,1,1914,1950,0.0,0,RL,Edwards,Norm,None,TA,TA,N,FuseF,TA,WD
237500,6,2117,2,1205,2,1970,1970,0.0,2,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
157000,7,1762,2,596,1,1920,1950,0.0,0,RM,OldTown,Norm,None,TA,Fa,Y,SBrkr,Gd,WD
112000,5,1416,2,816,2,1918,2007,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,Gd,WD
105000,6,1258,1,560,1,1939,1950,0.0,0,RL,Edwards,Norm,None,TA,TA,Y,SBrkr,TA,WD
125500,4,1154,1,796,1,1922,2007,0.0,0,RM,IDOTRR,Norm,None,TA,TA,Y,SBrkr,Gd,WD
136000,6,2526,1,714,2,1916,1950,0.0,1,RM,OldTown,Norm,None,TA,TA,N,SBrkr,Gd,CWD
131000,6,1218,2,735,1,1941,1950,0.0,1,RM,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
235000,7,1525,2,1525,2,2000,2000,244.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
124000,5,1584,3,1584,2,1967,1967,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
123000,5,900,1,864,1,1967,1967,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
163000,6,1912,2,482,2,1905,2000,0.0,1,RM,OldTown,Norm,None,TA,Fa,N,SBrkr,TA,WD
246578,7,1500,3,1356,2,2006,2006,45.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,New
281213,8,2482,3,1094,2,2005,2006,245.0,1,RL,Timber,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
160000,5,1687,2,747,1,1948,1950,0.0,2,RL,Timber,Norm,None,TA,TA,Y,SBrkr,TA,WD
137500,5,1513,1,939,1,1920,2004,0.0,0,RM,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
138000,5,1904,1,1208,1,1950,1982,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,FuseA,TA,WD
137450,6,1608,1,976,2,1925,1990,0.0,1,RL,SWISU,Norm,None,TA,TA,Y,SBrkr,Gd,WD
120000,6,1158,1,862,1,1929,1950,0.0,1,RM,BrkSide,Norm,None,TA,TA,Y,SBrkr,TA,WD
193000,6,1593,2,839,2,2004,2004,0.0,1,RL,Gilbert,Norm,None,TA,TA,Y,SBrkr,TA,WD
193879,7,1294,2,1286,2,2006,2006,0.0,1,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,New
282922,8,1464,3,1485,2,2007,2007,84.0,0,RL,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Gd,WD
105000,3,1214,3,672,1,1915,1950,0.0,0,RL,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
275000,8,1646,2,1594,2,2004,2005,174.0,1,RM,Crawfor,Norm,Stone,Gd,Ex,Y,SBrkr,Gd,WD
133000,5,768,2,768,1,1972,2007,0.0,0,RL,CollgCr,Norm,None,TA,Gd,Y,SBrkr,TA,WD
112000,5,833,0,833,1,1985,1985,0.0,0,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
125500,4,1363,2,622,1,1910,1950,0.0,0,RM,OldTown,Norm,None,TA,Fa,Y,SBrkr,TA,WD
215000,7,2093,2,791,2,1986,1991,123.0,1,RL,NWAmes,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
230000,7,1840,2,944,2,2001,2001,0.0,0,RL,CollgCr,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
140000,6,1668,1,856,1,1950,2005,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
207000,6,1848,2,833,1,1923,2000,0.0,1,RL,BrkSide,Norm,None,TA,TA,Y,SBrkr,Gd,WD
175900,7,1569,3,1386,2,2007,2007,130.0,1,RL,Blmngtn,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
124000,5,1144,1,1144,1,1963,1963,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,COD
223000,6,1844,2,1844,2,1969,1969,312.0,1,RL,Crawfor,Norm,BrkFace,Gd,TA,Y,SBrkr,Gd,WD
127500,6,1069,2,1069,2,1977,1977,0.0,1,RL,NPkVill,Norm,None,TA,Gd,Y,SBrkr,TA,WD
136500,6,848,2,848,1,2003,2003,170.0,0,RM,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
274970,6,2201,2,697,2,1966,1966,0.0,1,RL,Edwards,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
144000,5,1344,1,1024,1,1958,1983,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
142000,6,1252,2,1252,1,1959,1959,243.0,0,RL,NAmes,Norm,Stone,Gd,TA,Y,SBrkr,Gd,WD
140000,5,1558,1,913,1,1945,1950,0.0,1,RL,NAmes,Norm,None,TA,TA,Y,FuseA,TA,WD
119000,5,804,1,788,1,1940,1992,294.0,2,RM,OldTown,Norm,Stone,TA,TA,Y,SBrkr,Gd,WD
182900,6,1440,2,1440,2,1981,1981,310.0,1,RL,NWAmes,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
192140,5,1838,2,732,2,2005,2005,0.0,1,RL,Gilbert,Norm,None,Gd,Gd,Y,SBrkr,TA,WD
143750,6,958,2,958,2,1976,1976,0.0,0,RL,NPkVill,Norm,None,TA,Gd,Y,SBrkr,TA,WD
64500,4,968,1,656,2,1927,2007,0.0,0,RL,OldTown,Norm,None,TA,TA,Y,SBrkr,TA,WD
186500,6,1792,2,936,2,2000,2000,318.0,1,RL,Gilbert,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
160000,5,1126,2,1126,2,1977,1977,0.0,1,RL,Mitchel,Norm,None,TA,TA,Y,SBrkr,TA,WD
174000,6,1537,2,1319,1,1962,2005,237.0,1,RL,NAmes,Norm,BrkFace,Gd,TA,Y,SBrkr,Gd,COD
120500,4,864,2,864,1,1971,1971,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,SBrkr,TA,WD
149700,6,1236,2,912,1,1957,1996,0.0,0,RM,OldTown,Norm,None,TA,TA,Y,FuseA,TA,WD
197000,7,1725,2,539,2,1979,1979,96.0,1,RL,NWAmes,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
191000,6,2555,2,588,2,1922,1994,0.0,1,RL,Crawfor,Norm,None,TA,Ex,Y,SBrkr,TA,WD
149300,6,848,2,848,1,2004,2004,147.0,1,RM,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
121000,6,952,1,952,1,1916,1950,0.0,1,RL,BrkSide,Norm,None,TA,TA,N,FuseF,Fa,WD
179600,7,1422,2,1422,2,2004,2004,106.0,0,RL,CollgCr,Norm,BrkFace,Gd,Gd,Y,SBrkr,Gd,WD
129000,6,913,1,814,1,1966,1966,0.0,0,RL,Sawyer,Norm,None,TA,TA,Y,SBrkr,TA,WD
157900,5,1188,1,1188,1,1962,1962,189.0,0,RL,Mitchel,Norm,BrkFace,TA,TA,Y,SBrkr,TA,WD
112000,4,1346,1,560,1,1910,2000,0.0,0,RL,Edwards,Norm,None,TA,Fa,N,SBrkr,TA,WD
92000,5,630,0,630,1,1970,1970,0.0,0,RM,MeadowV,Norm,None,TA,Gd,Y,SBrkr,Ex,WD
136000,5,1792,0,896,2,1974,1974,0.0,0,RL,NAmes,Norm,None,TA,Gd,Y,SBrkr,TA,WD
287090,8,1578,3,1573,2,2008,2009,194.0,1,RL,Somerst,Norm,Stone,Gd,Gd,Y,SBrkr,Ex,New
145000,5,1072,2,547,1,2005,2005,80.0,0,RM,Edwards,Norm,BrkFace,TA,Gd,Y,SBrkr,TA,WD
84500,5,1140,0,1140,1,2006,2006,0.0,0,RL,Mitchel,Norm,None,TA,Gd,Y,SBrkr,TA,WD
185000,7,1221,2,1221,2,2004,2005,0.0,0,FV,Somerst,Norm,None,Gd,Gd,Y,SBrkr,Gd,WD
175000,6,1647,2,953,2,1999,2000,0.0,1,RL,Gilbert,Norm,None,TA,Gd,Y,SBrkr,TA,WD
210000,6,2073,2,1542,2,1978,1988,119.0,2,RL,NWAmes,Norm,Stone,TA,Gd,Y,SBrkr,TA,WD
266500,7,2340,1,1152,2,1941,2006,0.0,2,RL,Crawfor,Norm,None,Ex,TA,Y,SBrkr,Gd,WD
142125,5,1078,1,1078,1,1950,1996,0.0,0,RL,NAmes,Norm,None,TA,TA,Y,FuseA,Gd,WD
147500,5,1256,1,1256,1,1965,1965,0.0,0,RL,Edwards,Norm,None,Gd,TA,Y,SBrkr,TA,WD
